Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
1.223,0.0641095,0.0434851,0.0506146,0.0426315,0.0465518,0.0539139,0.0481955,0.0309531,0.0726755,0.0686942,0.0550983,0.0508823,0.0581671,0.0584665,3.01928,0.0529675,-8.05469,-11.6704,-480.081,179644,54699.7,-3741.25,113.939,-374.195,0,0.0848389,-0.0349426,1.33331,-0.922852,0.411377,0.0946045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54567,9774.43,583.748,0.352287,1.10886,0.130898,-4.92286e-06,-6.13354e-05,7.92091e-06,65.5852,67.994,73.6455,3399.8,17068.7,8501.47,80.1705,-9848.51,451.648,-1.43319,0.105487,0.765966,4.1204e-05,6.58967e-05,-3.34628e-05,13.7598,-128.558,135.903,-44.1305,-5405.81,16921.6
1.224,0.0604474,0.050199,0.0249799,0.0505661,0.0584537,0.0533035,0.0597922,0.0431601,0.066572,0.0491629,0.0505206,0.036539,0.0450446,0.0718942,2.95001,0.0563245,-7.94753,-11.5656,-480.185,179566,54793.3,-3658.33,114.109,-373.952,0,0.0842285,-0.0343323,1.33362,-0.922394,0.41214,0.0933838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50525,9781.35,573.701,0.389799,1.06642,0.0754108,-4.89746e-06,-6.14256e-05,7.9657e-06,65.6062,67.9625,73.6106,3465.61,16839.7,8069.79,100.943,-9844.26,449.673,-1.38469,0.288183,0.686279,4.12504e-05,6.59223e-05,-3.34977e-05,13.7599,-128.558,135.903,-100.87,-5950.17,16536.1
1.225,0.058006,0.0547766,0.0515302,0.0438522,0.0483829,0.0487259,0.0573508,0.0526205,0.0650461,0.0470267,0.0538776,0.0533237,0.0731207,0.0969186,2.09124,0.0599866,-7.71134,-11.9384,-480.083,179593,54734.6,-3762.5,114.011,-374.087,0,0.0828552,-0.0364685,1.33331,-0.922699,0.411835,0.0949097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55618,9788.26,563.653,0.427312,1.02398,0.0199237,-4.87206e-06,-6.15158e-05,8.01049e-06,65.6272,67.9311,73.5758,3531.43,16610.8,7638.11,121.716,-9840.02,447.698,-1.3362,0.470879,0.606593,4.12968e-05,6.59478e-05,-3.35324e-05,13.76,-128.559,135.902,-157.609,-6494.53,16150.6
1.226,0.0488507,0.046842,0.0457318,0.041716,0.0557071,0.045369,0.0573508,0.0547568,0.0711496,0.0418387,0.0557086,0.0670566,0.0633551,0.0596872,-3.14466,0.0560193,-7.84213,-11.8025,-480.023,179603,54661.6,-3636.35,113.873,-374.154,0,0.0836182,-0.0357056,1.33316,-0.922699,0.411224,0.0930786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6071,9795.18,553.606,0.464824,0.981544,-0.0355635,-4.84666e-06,-6.16061e-05,8.05528e-06,65.6482,67.8996,73.541,3597.24,16381.8,7206.43,142.489,-9835.77,445.723,-1.28771,0.653574,0.526907,4.13432e-05,6.59734e-05,-3.35672e-05,13.7601,-128.559,135.901,-214.348,-7038.89,15765.2
1.227,0.0274884,0.0349402,0.0506146,0.0563644,0.0486881,0.069783,0.0668112,0.0407187,0.0540598,0.0665579,0.0419757,0.0533237,0.052674,0.0581613,-3.14588,0.0483899,-7.73581,-11.6204,-480.301,179680,54859.4,-3752.07,114.219,-374.098,0,0.0830078,-0.0346375,1.33392,-0.923004,0.41275,0.0947571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1836,9801.49,554.068,0.457672,0.947231,-0.0783802,-4.8373e-06,-6.16321e-05,8.08135e-06,65.6693,67.8678,73.5063,3583.3,16245.4,7047.94,148.569,-9818.79,443.897,-1.2637,0.726297,0.489521,4.14235e-05,6.59866e-05,-3.35867e-05,13.76,-128.56,135.901,-371.27,-7420.71,15656
1.228,0.0659406,0.0541663,0.109819,0.0301193,0.031293,0.0743607,0.0268332,0.0605551,0.0555856,0.0552664,0.0453326,0.0575961,0.0444342,0.041987,-3.15381,0.0370984,-7.65071,-11.3781,-480.351,179728,54686.8,-3593.34,113.848,-374.16,0,0.08255,-0.0332642,1.33408,-0.923157,0.41153,0.0924683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8112,9806.6,575.551,0.361189,0.929174,-0.0958558,-4.86004e-06,-6.15298e-05,8.06998e-06,65.6908,67.8353,73.4719,3409.85,16294,7435.86,125.262,-9776.33,442.369,-1.28864,0.579075,0.536735,4.15716e-05,6.59753e-05,-3.35753e-05,13.7595,-128.56,135.901,-728.559,-7477.45,16099.6
1.229,0.0552594,0.0492834,0.0728925,0.059111,0.0499088,0.0572708,0.00791229,0.0767294,0.0540598,0.0534354,0.0673053,0.0502719,0.0432135,0.0377145,-3.11963,0.0657849,-7.51591,-11.5136,-480.633,179892,54636,-3675.47,113.675,-374.282,0,0.0817871,-0.0340271,1.33484,-0.924072,0.411224,0.093689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.439,9811.71,597.033,0.264706,0.911117,-0.113331,-4.88277e-06,-6.14275e-05,8.05862e-06,65.7121,67.8028,73.4376,3236.41,16342.7,7823.78,101.954,-9733.87,440.84,-1.31359,0.431853,0.583948,4.17196e-05,6.59639e-05,-3.35639e-05,13.759,-128.561,135.9,-1085.85,-7534.19,16543.2
1.23,0.0567853,0.046842,0.0246747,0.0279831,0.0471622,0.0587967,0.0497214,0.0364462,0.0558908,0.047637,0.0502155,0.0667514,0.0496222,0.0718942,-3.11933,0.0407605,-7.59481,-11.7089,-481.014,179645,54746.2,-3719.52,113.814,-373.471,0,0.0822449,-0.0350952,1.33591,-0.922852,0.411987,0.0942993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.066,9816.82,618.515,0.168223,0.89306,-0.130807,-4.9055e-06,-6.13252e-05,8.04725e-06,65.7335,67.7703,73.4032,3062.96,16391.4,8211.69,78.6471,-9691.41,439.312,-1.33854,0.284631,0.631162,4.18676e-05,6.59525e-05,-3.35525e-05,13.7585,-128.562,135.9,-1443.14,-7590.93,16986.8
1.231,0.0659406,0.0566077,0.0628217,0.0704025,0.0453311,0.0554398,0.0445334,0.0266806,0.0589426,0.0479422,0.0496051,0.0615634,0.099671,0.0584665,-3.0409,0.0755505,-7.8882,-11.5429,-480.743,179832,54686.9,-3739.3,113.755,-374.071,0,0.0839233,-0.0341797,1.33514,-0.923767,0.411377,0.0946045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.694,9821.92,639.998,0.0717403,0.875003,-0.148282,-4.92824e-06,-6.12229e-05,8.03588e-06,65.7549,67.7378,73.3689,2889.51,16440.1,8599.61,55.3398,-9648.95,437.783,-1.36348,0.137408,0.678376,4.20156e-05,6.59411e-05,-3.35411e-05,13.758,-128.563,135.9,-1800.43,-7647.67,17430.4
1.232,0.0766217,0.0471472,0.0554974,0.0356125,0.0541812,0.0600174,0.0546042,0.0703207,0.051008,0.0635062,0.0578448,0.0560703,0.0624396,0.0737253,-2.95423,0.0447278,-7.82507,-11.5008,-481.558,179634,54600.1,-3655.57,113.382,-373.026,0,0.0836182,-0.0338745,1.33743,-0.922699,0.410767,0.0933838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.899,9813.32,641.452,0.123111,1.02622,-0.0963332,-4.95097e-06,-6.11206e-05,8.02452e-06,65.7763,67.7049,73.3334,2998.42,16655.7,8787.03,63.5787,-9665.17,439.45,-1.33183,0.101347,0.695974,4.21637e-05,6.59297e-05,-3.35297e-05,13.7578,-128.563,135.9,-1711.45,-7734.07,16694.4
1.233,0.0418317,0.0373816,0.0558026,0.0310349,0.0383121,0.0615433,0.0417868,0.0114218,0.0326975,0.0601492,0.0541827,0.0499667,0.0627448,0.0459543,-2.89838,0.0438123,-7.6077,-11.105,-482.001,179817,54685.8,-3706.79,113.456,-373.063,0,0.0823975,-0.0315857,1.33865,-0.923462,0.41153,0.0941467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.426,9803,640.402,0.192964,1.1986,-0.0357059,-4.9737e-06,-6.10183e-05,8.01315e-06,65.7978,67.6719,73.2978,3142.62,16892.2,8949.39,75.7608,-9688.71,441.516,-1.29309,0.0791811,0.70987,4.23117e-05,6.59183e-05,-3.35183e-05,13.7576,-128.564,135.899,-1566.68,-7824.19,15811
1.234,0.0415265,0.0379919,0.0374921,0.0527023,0.0370914,0.059407,0.0463644,0.0587241,0.043989,0.0558768,0.0480792,0.043558,0.0651862,0.0676218,-2.83643,0.0578503,-7.77185,-11.2093,-481.782,179836,54821.9,-3707.8,113.79,-373.273,0,0.083313,-0.032196,1.33804,-0.923615,0.412445,0.0941467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.952,9792.67,639.352,0.262817,1.37097,0.0249215,-4.99644e-06,-6.0916e-05,8.00178e-06,65.8193,67.6389,73.2622,3286.82,17128.7,9111.75,87.9429,-9712.26,443.582,-1.25436,0.0570151,0.723767,4.24597e-05,6.59069e-05,-3.35069e-05,13.7574,-128.565,135.899,-1421.92,-7914.3,14927.6
1.235,0.0662457,0.0498938,0.0454266,0.0771164,0.00932037,0.0533035,0.0396506,0.0364462,0.0595529,0.0531302,0.0489947,0.026163,0.0419928,0.076777,-2.15924,0.0544934,-7.7253,-11.7357,-481.232,179758,54755.8,-3603.48,113.783,-373.537,0,0.0830078,-0.0352478,1.33652,-0.923462,0.411987,0.0926208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4792,9782.35,638.302,0.33267,1.54335,0.0855489,-5.01917e-06,-6.08137e-05,7.99041e-06,65.8407,67.6058,73.2266,3431.02,17365.3,9274.12,100.125,-9735.81,445.648,-1.21563,0.034849,0.737663,4.26077e-05,6.58956e-05,-3.34956e-05,13.7572,-128.565,135.898,-1277.16,-8004.41,14044.2
1.236,0.0299298,0.0343298,0.0319989,0.0633835,0.029462,0.0639847,0.0506369,0.0587241,0.0790842,0.0339041,0.0703571,0.0569858,0.0374152,0.0227609,3.32263,0.0383191,-7.78262,-11.4872,-480.8,180069,54821.2,-3644.1,114.021,-374.52,0,0.083313,-0.0338745,1.3353,-0.924988,0.412445,0.0932312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5324,9773.9,637.211,0.41402,1.65453,0.137726,-5.04355e-06,-6.07196e-05,7.96263e-06,65.8621,67.5728,73.191,3364.87,17305.4,9418.96,116.725,-9753.26,452.13,-1.19148,0.0682569,0.750171,4.27228e-05,6.58933e-05,-3.34864e-05,13.7573,-128.565,135.898,-1126.27,-7943.36,13727.5
1.237,0.0403058,0.0648474,0.0576337,0.0762009,0.0514346,0.0734451,0.04728,0.0562827,0.0644357,0.0329886,0.051131,0.0328769,0.0682379,0.0273386,3.32324,0.0605969,-7.9193,-11.8067,-480.697,180100,54833.2,-3759.46,114.07,-374.664,0,0.0840759,-0.0357056,1.33499,-0.925293,0.412445,0.0949097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9936,9767.77,636.069,0.509742,1.68921,0.179342,-5.06997e-06,-6.06358e-05,7.91432e-06,65.8834,67.5399,73.1552,3035.8,16875,9541.91,138.847,-9763.07,464.134,-1.18556,0.171132,0.760943,4.27966e-05,6.59024e-05,-3.34802e-05,13.7576,-128.565,135.898,-967.745,-7693.35,14119.1
1.238,0.0653302,0.0895666,0.0637372,0.0621628,0.0578433,0.0545242,0.0683371,0.0428549,0.0534494,0.0696097,0.0465533,0.0752963,0.0780035,0.0551096,3.34033,0.0340466,-8.06057,-11.3735,-482.286,180056,54764.2,-3831.63,113.551,-373.338,0,0.0849915,-0.0331116,1.33942,-0.924835,0.411835,0.0959778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4548,9761.65,634.927,0.605464,1.7239,0.220957,-5.0964e-06,-6.0552e-05,7.86602e-06,65.9047,67.5069,73.1194,2706.72,16444.5,9664.86,160.97,-9772.89,476.138,-1.17963,0.274008,0.771715,4.28704e-05,6.59115e-05,-3.34739e-05,13.7579,-128.565,135.898,-809.216,-7443.33,14510.8
1.239,0.0741803,0.0608801,0.0500043,0.0523972,0.0541812,0.0444534,0.0301901,0.013558,0.0674875,0.0604544,0.0630328,0.0533237,0.0712897,0.0407663,3.31775,0.0566296,-7.56705,-11.4184,-481.416,180081,54889.6,-4000.19,114.017,-374.066,0,0.0820923,-0.0334167,1.33698,-0.924988,0.413055,0.0984192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9159,9755.53,633.784,0.701186,1.75858,0.262573,-5.12283e-06,-6.04682e-05,7.81771e-06,65.926,67.4739,73.0836,2377.64,16014.1,9787.82,183.092,-9782.7,488.141,-1.17371,0.376883,0.782488,4.29442e-05,6.59205e-05,-3.34676e-05,13.7583,-128.565,135.897,-650.688,-7193.32,14902.5
1.24,0.0775372,0.0730872,0.0771649,0.0578903,0.0511295,0.0636795,0.0536887,0.0477377,0.0589426,0.0455008,0.0471637,0.0557651,0.0404669,0.0450388,3.28448,0.0557141,-7.51123,-11.2578,-481.416,180095,54762,-4020.21,113.752,-374.094,0,0.0817871,-0.0325012,1.33698,-0.924988,0.41214,0.0987244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3771,9749.4,632.642,0.796908,1.79326,0.304188,-5.14925e-06,-6.03843e-05,7.7694e-06,65.9472,67.4409,73.0479,2048.56,15583.7,9910.77,205.214,-9792.51,500.145,-1.16778,0.479758,0.79326,4.3018e-05,6.59296e-05,-3.34614e-05,13.7586,-128.565,135.897,-492.159,-6943.3,15294.2
1.241,0.0665509,0.0587439,0.0466473,0.0856613,0.041669,0.034993,0.0362936,0.0471274,0.0473459,0.0467215,0.0450275,0.0505771,0.0496222,0.0548044,3.20758,0.05724,-7.75166,-11.2313,-481.302,179951,54801.5,-4000.73,113.861,-373.884,0,0.0831604,-0.0323486,1.33667,-0.924225,0.412292,0.0984192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9392,9755.3,623.668,0.639748,1.66393,0.345803,-5.18335e-06,-6.03389e-05,7.64437e-06,65.9686,67.4082,73.0122,2398.21,15697.4,9793.99,183.518,-9793.29,486.083,-1.22739,0.443184,0.789969,4.28358e-05,6.60093e-05,-3.34728e-05,13.7584,-128.566,135.896,-554.729,-6843.25,15491.5
1.242,0.0696027,0.0386023,0.0518353,0.0783371,0.0337344,0.0481155,0.0344626,-0.00963532,0.056196,0.0552664,0.0575397,0.0444736,0.0264288,0.0319162,3.11175,0.052052,-7.61121,-11.4581,-482.349,179994,54833.4,-4083.62,113.68,-373.161,0,0.0823975,-0.0335693,1.33957,-0.92453,0.412598,0.0996399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5013,9761.19,614.694,0.482587,1.53459,0.387419,-5.21745e-06,-6.02934e-05,7.51934e-06,65.9899,67.3756,72.9766,2747.86,15811.1,9677.21,161.822,-9794.07,472.02,-1.287,0.406611,0.786678,4.26536e-05,6.6089e-05,-3.34841e-05,13.7583,-128.567,135.896,-617.3,-6743.19,15688.9
1.243,0.070213,0.032804,0.0664838,0.0542282,0.0505191,0.0337723,0.0576559,0.0373618,0.0552805,0.0589285,0.0618121,0.0502719,0.0459601,0.0764719,3.01318,0.0688367,-8.00809,-11.5417,-482.502,179724,54864.3,-3928.6,113.708,-372.483,0,0.0846863,-0.0340271,1.34003,-0.923157,0.412598,0.0973511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0633,9767.09,605.721,0.325426,1.40525,0.429034,-5.25155e-06,-6.02479e-05,7.39431e-06,66.0113,67.3429,72.941,3097.51,15924.8,9560.44,140.126,-9794.84,457.958,-1.34661,0.370037,0.783388,4.24714e-05,6.61687e-05,-3.34955e-05,13.7581,-128.567,135.896,-679.87,-6643.13,15886.3
1.244,0.0534283,0.0514197,0.0631268,0.0408005,0.0523502,0.0563553,0.0747458,0.0477377,0.0531442,0.0577078,0.0413654,0.0395908,0.0834967,0.0520578,2.90667,0.0505261,-8.06691,-11.5029,-481.622,179723,54723.7,-3865.53,113.624,-373.162,0,0.0849915,-0.0338745,1.33759,-0.923157,0.41153,0.0964355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6254,9772.98,596.747,0.168265,1.27591,0.47065,-5.28565e-06,-6.02025e-05,7.26927e-06,66.0326,67.3102,72.9054,3447.16,16038.5,9443.66,118.431,-9795.62,443.895,-1.40622,0.333463,0.780097,4.22893e-05,6.62485e-05,-3.35069e-05,13.7579,-128.568,135.895,-742.44,-6543.07,16083.7
1.245,0.0445782,0.0288367,0.0689252,0.0386642,0.0450259,0.0545242,0.0552145,0.0474326,0.0711496,0.0625906,0.0740192,0.0478305,0.0520636,0.0456491,2.43274,0.0538831,-7.50689,-11.3468,-481.842,179710,54782.3,-3907.29,113.693,-372.965,0,0.0817871,-0.032959,1.3382,-0.923004,0.412292,0.0970459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2327,9785.72,598.31,0.0719399,1.22012,0.488301,-5.31975e-06,-6.0157e-05,7.14424e-06,66.0537,67.2776,72.87,3331.63,16051.2,9365.1,106.837,-9782.32,439.784,-1.42894,0.351967,0.768993,4.21071e-05,6.63282e-05,-3.35183e-05,13.7577,-128.569,135.895,-1107.65,-6770.27,16242.9
1.246,0.0659406,0.0483679,0.0954755,0.0575851,0.0547916,0.0554398,0.0478903,0.0730673,0.0799997,0.0592337,0.0514362,0.0618686,0.0541998,0.0599924,-3.12238,0.0535779,-7.87502,-11.5071,-482.169,179840,54728.4,-3727.97,113.505,-372.981,0,0.0839233,-0.0338745,1.33911,-0.923767,0.411682,0.0944519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.076,9803.92,608.303,0.024283,1.22315,0.486783,-5.35385e-06,-6.01115e-05,7.01921e-06,66.0746,67.2451,72.8349,2843.95,15983.1,9317.1,103.326,-9757.77,443.635,-1.42216,0.414533,0.75164,4.19249e-05,6.64079e-05,-3.35297e-05,13.7574,-128.569,135.895,-1714.98,-7259.29,16371.5
1.247,0.0720441,0.0288367,0.0503094,0.0673508,0.0578433,0.0688675,0.0723044,0.0501791,0.0598581,0.0552664,0.0700519,0.0655307,0.0609137,0.0535837,-3.12207,0.0682263,-7.57834,-11.3772,-482.445,179853,54643.6,-3768.83,113.264,-372.794,0,0.0822449,-0.0331116,1.33987,-0.923767,0.411224,0.0950623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9194,9822.13,618.296,-0.023374,1.22619,0.485264,-5.38795e-06,-6.00661e-05,6.89418e-06,66.0956,67.2126,72.7998,2356.28,15915,9269.11,99.8139,-9733.21,447.485,-1.41538,0.4771,0.734286,4.17427e-05,6.64876e-05,-3.35411e-05,13.7571,-128.57,135.894,-2322.31,-7748.31,16500.1
1.248,0.0708234,0.0514197,0.0466473,0.0124191,0.0386172,0.0670364,0.0445334,0.0431601,0.0607736,0.047637,0.0578448,0.0542392,0.0798346,0.0606027,-3.13642,0.0456433,-7.28988,-11.6392,-482.174,179945,54640.8,-3726.25,113.322,-373.196,0,0.0805664,-0.0346375,1.33911,-0.924377,0.411377,0.0944519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7628,9840.34,628.289,-0.071031,1.22923,0.483745,-5.42205e-06,-6.00206e-05,6.76914e-06,66.1165,67.1801,72.7646,1868.61,15846.8,9221.11,96.3023,-9708.66,451.335,-1.40859,0.539666,0.716932,4.15605e-05,6.65673e-05,-3.35525e-05,13.7569,-128.57,135.894,-2929.64,-8237.33,16628.7
1.249,0.0781476,0.0563025,0.0323041,0.0420212,0.031293,0.0758865,0.0384299,0.0590292,0.0519235,0.0421439,0.0569293,0.046915,0.052674,0.0606027,-3.11536,0.0691418,-7.60796,-11.6099,-482.348,180355,54666,-3755.26,113.333,-373.91,0,0.0823975,-0.0344849,1.33957,-0.926514,0.411377,0.0949097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0737,9854.8,636.278,-0.108843,1.24056,0.485211,-5.45256e-06,-5.99828e-05,6.6513e-06,66.1374,67.1476,72.7295,1476.48,15788.5,9186.01,92.8537,-9686.55,454.115,-1.39625,0.599912,0.698821,4.13829e-05,6.66437e-05,-3.35629e-05,13.7566,-128.571,135.894,-3413.32,-8629.29,16741.7
1.25,0.0677716,0.0532507,0.0457318,0.0438522,0.059064,0.0603226,0.0335471,0.018746,0.0531442,0.0677786,0.0541827,0.069498,0.0569464,0.052363,-3.1471,0.0441174,-7.66296,-11.3965,-482.179,180228,54772.9,-3767.41,113.594,-373.778,0,0.0827026,-0.0332642,1.33911,-0.925751,0.41214,0.0950623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1249,9839.32,628.228,-0.067891,1.31819,0.510549,-5.45431e-06,-6.0006e-05,6.59097e-06,66.1585,67.1154,72.6945,1848.74,15807.9,9254.12,89.9095,-9683.99,448.328,-1.33945,0.641601,0.674653,4.12423e-05,6.66937e-05,-3.35653e-05,13.7563,-128.572,135.893,-2907.79,-8244.81,16729.7
1.251,0.0491559,0.0416541,0.0411542,0.0505661,0.0459415,0.0542191,0.0414816,0.055062,0.0598581,0.0448904,0.0761554,0.0701083,0.0487067,0.0642648,-3.05951,0.0486951,-7.76502,-10.9765,-482.672,180267,54945.7,-3820.34,113.836,-373.478,0,0.083313,-0.0308228,1.34048,-0.925751,0.413361,0.0958252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.1761,9823.84,620.179,-0.0269394,1.39582,0.535888,-5.45606e-06,-6.00293e-05,6.53064e-06,66.1795,67.0831,72.6596,2220.99,15827.3,9322.22,86.9652,-9681.42,442.541,-1.28264,0.68329,0.650485,4.11017e-05,6.67437e-05,-3.35678e-05,13.7559,-128.572,135.893,-2402.27,-7860.32,16717.6
1.252,0.0445782,0.0312781,0.0405438,0.0621628,0.0499088,0.0526932,0.0427023,0.0449912,0.0546701,0.045806,0.0450275,0.0609531,0.0636603,0.076777,-2.98139,0.0636487,-7.57728,-11.3275,-483.107,180266,55053.4,-3631.9,113.957,-373.14,0,0.0822449,-0.0328064,1.34171,-0.925903,0.414276,0.0930786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2273,9808.36,612.129,0.0140121,1.47345,0.561227,-5.45781e-06,-6.00526e-05,6.4703e-06,66.2005,67.0508,72.6247,2593.24,15846.8,9390.32,84.0209,-9678.86,436.754,-1.22584,0.724979,0.626316,4.09611e-05,6.67937e-05,-3.35703e-05,13.7556,-128.573,135.893,-1896.74,-7475.83,16705.6
1.253,0.0253522,0.0395178,0.0496991,0.0609421,0.0428897,0.0554398,0.0549094,0.0340048,0.0619943,0.0506888,0.0682208,0.0536288,0.0593878,0.0505319,-2.90509,0.0599866,-7.87759,-11.5626,-482.779,180390,55302.5,-3591.2,114.55,-373.649,0,0.0839233,-0.0341797,1.34079,-0.926666,0.415955,0.0924683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2785,9792.88,604.08,0.0549637,1.55108,0.586565,-5.45956e-06,-6.00759e-05,6.40997e-06,66.2214,67.0185,72.5898,2965.5,15866.2,9458.42,81.0766,-9676.3,430.967,-1.16903,0.766668,0.602148,4.08205e-05,6.68437e-05,-3.35728e-05,13.7553,-128.574,135.892,-1391.21,-7091.35,16693.5
1.254,0.0470197,0.0550818,0.0585492,0.0408005,0.0874454,0.0636795,0.0506369,0.0437704,0.0635202,0.063201,0.0496051,0.0533237,0.0468756,0.0331369,-2.83765,0.0490002,-7.74457,-11.0834,-482.717,180287,55475.8,-3540.48,114.924,-373.484,0,0.0831604,-0.0314331,1.34064,-0.925903,0.417328,0.0917053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6155,9786.91,608.919,0.0826373,1.56548,0.658356,-5.42225e-06,-6.01822e-05,6.42775e-06,66.2417,66.9868,72.5553,3059.95,16003.2,9689.7,99.057,-9691.04,440.271,-1.18209,0.770446,0.577246,4.07584e-05,6.68376e-05,-3.35584e-05,13.7554,-128.574,135.892,-1401.96,-6923.29,16684.5
1.255,0.0543439,0.0309729,0.0545819,0.0453781,0.0453311,0.0700882,0.0585715,0.0398032,0.0452097,0.0577078,0.0410602,0.0392856,0.061524,0.049006,-2.28772,0.0526624,-7.47815,-11.2491,-483.108,180363,55558.9,-3665.78,115.003,-373.339,0,0.0816345,-0.0323486,1.34171,-0.926361,0.418091,0.0935364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5955,9785.69,620.203,0.103672,1.54825,0.753373,-5.36542e-06,-6.03299e-05,6.48458e-06,66.2615,66.9554,72.521,3015.51,16199.1,10002.6,127.5,-9714.44,457.121,-1.23008,0.755269,0.551976,4.07357e-05,6.68035e-05,-3.35357e-05,13.7557,-128.574,135.892,-1670.84,-6863.45,16676.9
1.256,0.068382,0.0462317,0.0594647,0.0691818,0.0511295,0.0728348,0.0500266,0.0547568,0.051008,0.0430594,0.0621173,0.0478305,0.0673224,0.0786081,3.3388,0.0496106,-7.87439,-11.25,-483.212,180274,55507.7,-3571.96,114.872,-373.075,0,0.0839233,-0.0323486,1.34201,-0.925903,0.41748,0.0921631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5754,9784.47,631.487,0.124707,1.53102,0.84839,-5.30858e-06,-6.04777e-05,6.54142e-06,66.2814,66.924,72.4867,2971.07,16394.9,10315.4,155.943,-9737.83,473.971,-1.27807,0.740091,0.526707,4.07129e-05,6.67693e-05,-3.35129e-05,13.7561,-128.574,135.891,-1939.72,-6803.61,16669.3
